OrderID,CustomerID,OrderDate,OrderAmount,ProductCategory
1922,999,2023-06-08,5805.6,Books
1923,407,2024-03-27,7211.05,Clothing
1924,358,2023-02-14,4163.19,Grocery
1925,776,2024-12-28,3161.06,Electronics
1926,374,2023-06-26,7655.26,Books
1927,334,2024-02-12,4227.32,Grocery
1928,687,2023-08-27,6183.37,Furniture
1929,69,2023-05-29,3744.38,Furniture
1930,105,2024-09-06,4339.13,Grocery
1931,703,2024-10-07,8022.15,Electronics
1932,891,2024-09-26,4635.44,Electronics
1933,951,2024-12-26,3502.54,Electronics
1934,349,2023-05-30,5923.08,Books
1935,301,2024-10-05,3356.07,Books
1936,283,2023-10-15,5081.6,Books
1937,733,2023-03-20,9586.57,Grocery
1938,751,2024-04-13,7462.47,Furniture
1939,461,2024-05-20,9464.92,Furniture
1940,758,2024-06-14,5898.48,Books
1941,420,2023-08-11,9820.77,Clothing
1942,332,2023-06-15,9133.76,Clothing
1943,685,2023-05-25,9400.78,Clothing
1944,222,2023-09-23,3567.95,Grocery
1945,241,2024-06-05,1211.45,Furniture
1946,338,2023-01-07,8295.35,Furniture
1947,226,2024-06-10,1084.03,Grocery
1948,628,2023-11-10,6114.61,Clothing
1949,689,2023-06-28,6490.23,Electronics
1950,718,2023-04-05,5515.41,Grocery
1951,695,2024-01-13,3561.75,Books
1952,142,2024-10-15,2400.64,Clothing
1953,978,2023-05-02,2465.25,Grocery
1954,81,2023-06-21,2024.48,Grocery
1955,625,2024-05-04,6843.68,Books
1956,526,2024-07-02,7934.3,Furniture
1957,57,2023-07-05,1386.8,Furniture
1958,911,2024-05-26,9627.97,Clothing
1959,359,2024-10-18,1910.12,Furniture
1960,99,2024-02-12,6210.04,Books
1961,890,2023-04-18,9334.29,Electronics
1962,139,2024-04-18,5931.77,Grocery
1963,628,2023-05-07,1101.84,Books
1964,129,2024-04-01,6966.66,Clothing
1965,918,2024-09-24,8805.05,Electronics
1966,952,2024-07-01,1348.37,Clothing
1967,198,2024-03-28,5237.28,Furniture
1968,313,2023-03-01,3408.33,Grocery
1969,462,2023-07-06,5332.39,Furniture
1970,449,2023-12-05,8757.76,Furniture
1971,428,2024-12-14,5180.66,Clothing
1972,14,2023-05-28,6554.37,Furniture
1973,553,2023-08-21,482.03,Electronics
1974,20,2024-05-16,3838.4,Books
1975,235,2023-05-18,7376.68,Clothing
1976,73,2023-05-05,7744.78,Furniture
1977,428,2023-03-04,9788.03,Grocery
1978,971,2023-01-30,1800.19,Furniture
1979,66,2024-05-28,1459.66,Grocery
1980,496,2024-01-21,829.22,Grocery
1981,530,2024-05-15,2342.56,Grocery
1982,869,2024-04-13,1248.49,Electronics
1983,599,2024-04-19,835.36,Electronics
1984,492,2024-02-09,1809.35,Clothing
1985,46,2024-03-02,5855.38,Furniture
1986,48,2023-07-09,2237.86,Books
1987,888,2024-06-24,5046.59,Electronics
1988,12,2024-02-02,1362.08,Grocery
1989,870,2024-02-12,4323.67,Electronics
1990,849,2023-11-29,6212.83,Books
1991,817,2023-09-30,9378.83,Furniture
1992,548,2024-09-12,624.48,Grocery
1993,323,2023-11-03,8743.63,Clothing
1994,414,2023-08-13,4190.06,Books
1995,205,2024-11-25,9863.96,Furniture
1996,671,2023-07-04,9488.01,Furniture
1997,948,2024-03-09,3349.13,Clothing
1998,697,2023-10-13,6352.74,Grocery
1999,328,2023-11-14,8399.5,Books
2000,962,2024-08-08,5706.73,Furniture
2001,281,2024-01-27,6032.92,Electronics
2002,984,2023-12-03,4342.3,Electronics
2003,533,2023-08-23,5153.63,Clothing
2004,707,2024-10-09,2621.73,Grocery
2005,229,2024-09-18,3365.72,Grocery
2006,149,2024-11-07,6584.17,Electronics
2007,877,2023-10-27,305.76,Grocery
2008,95,2024-07-02,7228.53,Electronics
2009,236,2024-11-13,5822.57,Grocery
2010,648,2023-01-09,1396.58,Clothing
2011,870,2023-11-17,4264.66,Electronics
2012,102,2023-11-30,926.1,Clothing
2013,247,2024-01-21,3889.36,Electronics
2014,708,2024-12-16,1094.92,Books
2015,40,2023-07-29,6429.68,Furniture
2016,143,2023-01-14,3323.33,Clothing
2017,499,2023-12-05,8451.07,Clothing
2018,398,2024-10-23,4637.27,Clothing
2019,455,2023-12-15,7172.86,Grocery
2020,830,2023-06-27,2338.49,Grocery
2021,120,2024-12-02,7082.82,Clothing
2022,922,2023-11-25,9536.68,Electronics
2023,41,2024-02-04,2393.82,Clothing
2024,305,2024-01-25,7867.12,Books
2025,115,2024-10-31,7725.8,Furniture
2026,924,2023-06-15,6601.68,Electronics
2027,790,2024-12-27,7568.18,Clothing
2028,508,2023-12-19,6151.63,Electronics
2029,810,2024-01-12,5414.77,Books
2030,474,2023-01-15,4200.84,Furniture
2031,292,2023-01-13,965.22,Clothing
2032,978,2024-10-22,3341.08,Electronics
2033,114,2023-11-26,2480.9,Grocery
2034,729,2023-05-10,2137.49,Clothing
2035,27,2023-10-05,8442.82,Electronics
2036,888,2024-10-19,9115.76,Furniture
2037,691,2024-12-10,9509.4,Electronics
2038,466,2023-05-06,5047.43,Clothing
2039,146,2023-11-29,8739.51,Books
2040,773,2024-07-03,4730.35,Books
2041,137,2023-05-03,7427.97,Furniture
2042,374,2024-07-20,5441.03,Grocery
2043,261,2023-08-23,4022.29,Grocery
2044,873,2023-05-10,9232.78,Electronics
2045,338,2023-06-21,4026.7,Furniture
2046,581,2023-12-15,4911.33,Clothing
2047,806,2024-01-06,7164.32,Furniture
2048,206,2024-01-24,429.45,Grocery
2049,328,2023-04-07,1956.19,Grocery
2050,174,2024-06-06,2647.74,Furniture
2051,352,2024-04-15,5859.88,Furniture
2052,461,2024-10-08,6604.96,Grocery
2053,212,2023-07-14,9712.91,Grocery
2054,944,2024-05-29,4711.85,Electronics
2055,678,2024-12-17,7224.05,Grocery
2056,2,2023-01-28,7918.07,Furniture
2057,47,2024-10-21,8772.33,Electronics
2058,404,2024-10-23,5116.93,Grocery
2059,771,2024-03-22,6221.49,Grocery
2060,169,2024-08-13,8476.35,Grocery
2061,70,2024-11-26,148.38,Electronics
2062,604,2023-05-04,670.28,Clothing
2063,560,2023-01-11,7792.41,Electronics
2064,844,2023-12-21,8025.49,Books
2065,966,2024-07-12,1565.84,Books
2066,965,2024-01-31,984.22,Grocery
2067,957,2023-12-16,1830.07,Grocery
2068,296,2023-03-23,8431.38,Clothing
2069,106,2023-10-10,540.23,Books
2070,281,2024-05-16,3821.49,Books
2071,626,2024-07-27,8503.75,Furniture
2072,659,2024-11-06,4797.5,Grocery
2073,990,2024-01-15,3743.43,Furniture
2074,815,2023-08-17,6201.72,Electronics
2075,942,2023-05-23,7787.57,Grocery
2076,540,2024-01-19,943.48,Furniture
2077,2,2024-07-29,5893.93,Clothing
2078,244,2023-02-17,9258.67,Electronics
2079,56,2024-09-18,2712.6,Grocery
2080,711,2024-02-13,3517.45,Books
2081,71,2023-10-22,7210.68,Books
2082,147,2024-04-04,2244.79,Grocery
2083,152,2023-03-25,8192.82,Grocery
2084,670,2023-03-17,3140.21,Books
2085,454,2023-11-28,4997.76,Clothing
2086,36,2024-04-15,8141.51,Books
2087,964,2024-03-24,571.59,Electronics
2088,741,2024-10-17,5195.23,Grocery
2089,708,2024-08-14,7945.66,Clothing
2090,965,2023-10-12,8648.17,Furniture
2091,259,2024-09-03,7219.89,Furniture
2092,191,2023-08-30,418.48,Clothing
2093,156,2024-08-03,229.59,Clothing
2094,11,2024-05-23,4088.26,Clothing
2095,691,2024-08-22,8776.81,Electronics
2096,774,2024-04-15,3500.4,Books
2097,395,2023-12-26,6078.48,Electronics
2098,192,2024-06-24,4249.31,Electronics
2099,694,2024-01-16,1101.44,Furniture
2100,594,2024-06-26,8298.39,Electronics
2101,595,2023-01-09,7644.26,Electronics
2102,12,2024-12-10,2831.43,Clothing
2103,496,2023-11-12,3869.14,Books
2104,612,2024-10-21,1912.84,Books
2105,291,2023-02-12,8901.77,Books
2106,578,2024-05-14,6129.9,Grocery
2107,846,2024-03-13,8022.48,Furniture
2108,626,2023-11-10,4327.73,Grocery
2109,170,2024-06-30,2699.49,Books
2110,664,2024-04-08,7982.88,Furniture
2111,569,2023-03-12,2995.49,Clothing
2112,492,2023-01-01,3382.31,Grocery
2113,717,2024-12-14,2978.39,Electronics
2114,451,2023-08-03,6682.72,Books
2115,486,2023-08-23,9844.87,Grocery
2116,876,2023-08-21,7963.76,Clothing
2117,639,2024-09-24,6284.68,Grocery
2118,378,2023-09-07,8196.76,Grocery
2119,830,2024-07-18,6177.6,Grocery
2120,185,2024-09-23,5186.51,Books
2121,97,2023-11-24,3511.06,Clothing
2122,385,2024-08-05,7431.34,Books
2123,524,2023-12-10,9317.99,Furniture
2124,50,2024-02-24,2530.96,Books
2125,13,2024-12-24,7790.12,Clothing
2126,268,2023-03-18,3988.64,Electronics
2127,63,2023-01-20,9307.29,Furniture
2128,861,2024-07-11,9613.51,Furniture
2129,940,2024-06-23,4198.37,Furniture
2130,544,2023-01-21,509.68,Clothing
2131,204,2024-04-17,6909.1,Electronics
2132,625,2024-05-28,9737.72,Furniture
2133,581,2023-02-15,8616.98,Electronics
2134,854,2024-11-21,1180.88,Clothing
2135,505,2023-03-29,8120.27,Grocery
2136,98,2024-03-17,2378.57,Books
2137,165,2023-10-29,6292.94,Books
2138,855,2023-11-22,7300.32,Furniture
2139,21,2023-08-28,9535.19,Books
2140,140,2024-02-14,2687.19,Grocery
2141,968,2024-06-19,4520.46,Furniture
2142,418,2024-05-13,2321.14,Grocery
2143,145,2024-05-05,7594.19,Clothing
2144,369,2023-05-08,7363.38,Clothing
2145,429,2024-05-17,8044.4,Furniture
2146,525,2024-12-18,7988.54,Clothing
2147,433,2023-03-18,8235.6,Furniture
2148,796,2024-12-25,7833.88,Grocery
2149,239,2024-08-17,6242.92,Books
2150,80,2024-09-13,1931.05,Books
2151,835,2023-02-23,2427.89,Grocery
2152,629,2023-05-14,4204.12,Books
2153,990,2023-06-30,1145.21,Furniture
2154,207,2023-09-04,5760.67,Clothing
2155,443,2023-02-19,528.62,Grocery
2156,738,2024-09-13,7266.56,Books
2157,75,2023-10-02,7205.99,Clothing
2158,184,2023-07-31,5673.39,Books
2159,491,2023-10-30,6264.65,Clothing
2160,847,2024-01-30,5185.85,Clothing
2161,354,2024-11-30,3058.82,Grocery
2162,170,2023-12-13,3236.92,Furniture
2163,928,2024-08-05,2286.95,Electronics
2164,609,2024-01-29,1097.7,Furniture
2165,921,2023-08-27,9669.74,Books
2166,735,2023-08-20,7381.05,Furniture
2167,306,2023-10-16,2255.4,Clothing
2168,736,2024-01-30,170.17,Electronics
2169,954,2023-02-02,642.12,Clothing
2170,905,2024-05-04,9311.75,Grocery
2171,657,2024-07-20,4504.45,Grocery
2172,354,2023-10-13,3325.76,Books
2173,992,2023-10-04,7680.61,Grocery
2174,25,2023-03-12,940.28,Books
2175,454,2024-01-01,2633.71,Electronics
2176,315,2023-08-09,4289.17,Grocery
2177,767,2023-11-12,5165.58,Grocery
2178,883,2023-10-10,6088.39,Clothing
2179,615,2023-11-06,347.28,Clothing
2180,861,2024-01-06,1355.15,Clothing
2181,131,2023-04-30,4335.68,Grocery
2182,969,2024-01-24,4731.04,Furniture
2183,413,2024-08-13,1686.88,Books
2184,58,2024-09-19,4499.25,Clothing
2185,31,2024-05-18,7493.53,Furniture
2186,654,2023-09-01,1610.4,Books
2187,255,2023-07-15,7032.52,Clothing
2188,465,2023-08-24,9501.49,Books
2189,508,2023-07-28,8289.46,Electronics
2190,877,2024-09-25,2390.21,Electronics
2191,956,2024-12-15,9843.53,Books
2192,281,2023-04-30,3359.9,Clothing
2193,997,2023-02-24,1198.9,Books
2194,751,2023-07-17,6378.21,Books
2195,219,2024-03-21,9483.05,Furniture
2196,644,2023-09-05,806.41,Grocery
2197,623,2024-06-26,578.56,Clothing
2198,685,2023-08-26,1296.9,Electronics
2199,190,2023-06-16,7068.85,Furniture
2200,92,2024-11-28,346.44,Clothing
2201,113,2024-03-09,5959.06,Electronics
2202,493,2024-07-05,2413.48,Grocery
2203,339,2024-09-08,4011.87,Clothing
2204,824,2023-08-09,1573.83,Clothing
2205,657,2024-08-03,7730.3,Electronics
2206,920,2023-10-08,2753.01,Books
2207,994,2024-12-31,7489.49,Books
2208,49,2024-05-01,4801.82,Furniture
2209,440,2024-04-19,408.55,Furniture
2210,966,2023-01-27,4272.19,Clothing
2211,766,2023-04-14,6873.2,Clothing
2212,42,2024-12-04,4607.81,Furniture
2213,310,2024-06-02,8222.21,Books
2214,403,2023-07-17,4220.06,Grocery
2215,32,2024-09-03,4941.61,Furniture
2216,15,2023-10-23,5235.49,Electronics
2217,547,2024-02-20,4959.41,Books
2218,163,2023-02-17,4949.99,Books
2219,149,2023-12-20,8475.64,Books
2220,962,2024-03-02,8283.71,Grocery
2221,900,2024-08-06,2333.66,Electronics
2222,987,2024-04-23,1992.75,Books
2223,482,2023-06-24,7239.05,Grocery
2224,485,2024-04-11,9932.69,Clothing
2225,533,2023-06-13,2433.67,Grocery
2226,40,2023-06-30,8878.34,Furniture
2227,452,2024-01-12,895.01,Grocery
2228,176,2024-06-25,3118.09,Furniture
2229,279,2023-11-21,5652.0,Furniture
2230,524,2023-02-10,7056.14,Books
2231,580,2023-01-28,7302.26,Electronics
2232,996,2023-11-26,9375.26,Grocery
2233,769,2024-01-18,9052.22,Clothing
2234,38,2024-09-09,1096.66,Grocery
2235,309,2024-05-30,590.13,Furniture
2236,517,2023-12-23,6992.67,Grocery
2237,656,2023-11-30,4604.63,Furniture
2238,1,2024-02-25,3049.11,Furniture
2239,356,2023-04-02,2809.27,Books
2240,408,2023-08-17,784.11,Electronics
2241,880,2024-12-11,5935.65,Books
2242,445,2023-02-07,9141.04,Furniture
2243,307,2023-11-23,1449.13,Furniture
2244,573,2023-05-05,257.32,Furniture
2245,377,2023-01-12,2751.3,Furniture
2246,424,2023-06-13,9476.54,Furniture
2247,125,2023-01-10,1090.23,Furniture
2248,795,2023-09-17,5780.72,Electronics
2249,86,2023-06-08,7552.51,Electronics
2250,178,2023-04-19,6869.83,Electronics
2251,637,2023-11-22,4485.92,Grocery
2252,311,2023-11-14,6686.33,Books
2253,78,2024-01-12,9990.9,Electronics
2254,456,2024-06-07,3056.95,Electronics
2255,561,2024-03-17,9485.43,Grocery
2256,883,2023-09-11,2630.85,Electronics
2257,786,2024-06-18,9785.91,Electronics
2258,836,2024-11-12,5425.07,Grocery
2259,949,2023-12-31,5155.12,Furniture
2260,76,2023-07-19,6601.0,Clothing
2261,877,2024-10-31,3444.11,Furniture
2262,248,2023-12-24,4449.54,Electronics
2263,375,2023-04-18,5828.96,Electronics
2264,124,2024-07-07,3694.37,Books
2265,553,2023-01-20,4339.92,Books
2266,285,2023-10-29,2919.27,Furniture
2267,867,2023-12-23,5237.23,Clothing
2268,520,2024-04-14,8911.79,Grocery
2269,547,2024-02-29,6601.26,Furniture
2270,641,2024-01-03,7187.76,Clothing
2271,707,2024-07-13,1957.77,Clothing
2272,439,2024-06-22,3283.1,Books
2273,824,2023-11-02,9072.45,Furniture
2274,61,2024-11-12,2218.24,Grocery
2275,570,2023-01-26,2397.96,Furniture
2276,796,2023-12-27,6897.79,Electronics
2277,549,2024-03-04,7227.45,Furniture
2278,316,2023-09-23,3160.89,Furniture
2279,769,2024-09-22,877.7,Books
2280,146,2023-10-18,1746.57,Furniture
2281,95,2023-01-02,6291.32,Grocery
2282,662,2023-02-09,7533.47,Furniture
2283,344,2024-04-20,6265.11,Books
2284,702,2023-08-30,4458.84,Electronics
2285,358,2023-04-09,4617.53,Furniture
2286,725,2023-03-19,5022.38,Electronics
2287,441,2023-01-30,2547.79,Clothing
2288,302,2024-01-31,2615.59,Furniture
2289,97,2024-01-30,2168.82,Clothing
2290,517,2023-06-07,1431.42,Clothing
2291,626,2023-03-27,8062.6,Clothing
2292,140,2023-10-11,8775.56,Electronics
2293,995,2024-05-07,8098.66,Furniture
2294,497,2023-05-23,2930.72,Books
2295,195,2024-10-31,3835.92,Grocery
2296,56,2024-12-27,6323.04,Furniture
2297,382,2024-10-28,6313.12,Grocery
2298,938,2024-03-08,103.26,Furniture
2299,579,2024-02-12,3888.08,Furniture
2300,157,2023-01-09,6397.86,Books
2301,162,2024-12-09,8108.83,Clothing
2302,68,2024-02-08,5954.1,Furniture
2303,41,2024-08-16,7349.19,Books
2304,245,2023-05-30,9391.89,Clothing
2305,95,2023-07-06,1780.63,Books
2306,385,2024-07-26,7404.66,Electronics
2307,481,2024-04-30,452.38,Electronics
2308,13,2023-04-05,5279.36,Grocery
2309,876,2024-02-05,5772.68,Electronics
2310,855,2024-01-24,6435.42,Furniture
2311,711,2023-08-28,2756.85,Clothing
2312,380,2024-10-31,8862.69,Books
2313,607,2023-10-22,5188.1,Furniture
2314,698,2023-04-17,9610.64,Grocery
2315,211,2023-03-14,1725.92,Clothing
2316,912,2024-11-24,5136.24,Grocery
2317,379,2024-08-25,4899.75,Furniture
2318,880,2023-11-17,7484.26,Electronics
2319,25,2024-12-11,8628.57,Books
2320,123,2024-07-01,1257.63,Clothing
2321,130,2024-11-19,223.98,Furniture
2322,141,2024-03-22,3506.51,Grocery
2323,942,2023-12-31,2231.72,Grocery
2324,326,2024-02-11,945.66,Electronics
2325,267,2023-12-16,3884.9,Electronics
2326,922,2023-12-15,6376.59,Clothing
2327,43,2023-06-13,3951.72,Furniture
2328,822,2023-03-31,3290.32,Clothing
2329,444,2023-02-18,9130.94,Grocery
2330,401,2024-03-19,9140.42,Furniture
2331,206,2024-06-11,8116.32,Grocery
2332,1000,2023-03-09,1982.55,Electronics
2333,225,2023-07-27,1721.68,Clothing
2334,734,2023-03-02,3849.74,Books
2335,91,2024-06-28,111.73,Electronics
2336,747,2023-02-16,7292.95,Electronics
2337,936,2024-07-30,3939.94,Electronics
2338,55,2024-03-04,2549.5,Furniture
2339,636,2023-07-23,7440.25,Clothing
2340,433,2023-01-19,2005.01,Grocery
2341,392,2024-06-08,5821.1,Clothing
2342,290,2024-08-26,6370.35,Electronics
2343,97,2023-10-24,6409.65,Clothing
2344,637,2024-11-14,3816.31,Electronics
2345,437,2024-07-29,8178.5,Electronics
2346,594,2023-03-08,7512.75,Books
2347,388,2023-04-12,2891.48,Clothing
2348,185,2023-03-19,7424.91,Electronics
2349,614,2023-07-03,4008.92,Books
2350,28,2023-04-24,9195.38,Books
2351,876,2023-05-07,8695.99,Books
2352,844,2024-05-09,2528.96,Grocery
2353,563,2024-02-13,4024.12,Grocery
2354,553,2024-03-01,477.6,Grocery
2355,846,2024-08-01,8115.68,Books
2356,634,2024-11-17,8122.65,Furniture
2357,881,2023-09-15,2613.78,Electronics
2358,460,2023-11-07,7696.9,Grocery
2359,998,2024-01-29,2818.93,Books
2360,471,2024-09-30,2487.66,Clothing
2361,592,2023-07-27,7780.43,Furniture
2362,586,2023-02-03,6051.51,Electronics
2363,106,2024-01-15,3157.49,Furniture
2364,484,2024-07-07,8672.75,Electronics
2365,231,2024-06-19,3554.53,Furniture
2366,544,2024-12-20,2524.06,Grocery
2367,219,2024-01-05,1052.57,Clothing
2368,621,2023-05-29,7545.2,Clothing
2369,368,2024-12-05,8144.2,Furniture
2370,529,2024-03-24,1712.05,Furniture
2371,242,2024-07-15,274.61,Furniture
2372,866,2024-11-02,3922.59,Books
2373,48,2023-05-07,4613.18,Electronics
2374,616,2024-12-04,5129.41,Grocery
2375,115,2023-10-21,4004.53,Electronics
2376,451,2024-08-07,7953.02,Furniture
2377,261,2023-02-27,8436.21,Grocery
2378,423,2024-02-15,9261.66,Furniture
2379,98,2023-01-16,4413.81,Electronics
2380,686,2023-07-16,584.63,Books
2381,420,2023-06-24,5296.18,Grocery
2382,483,2023-11-20,6707.79,Grocery
2383,474,2023-06-08,6024.83,Clothing
2384,908,2024-03-11,5391.01,Electronics
2385,164,2024-03-11,4569.69,Clothing
2386,491,2023-08-17,3297.81,Electronics
2387,563,2024-11-21,8578.23,Electronics
2388,879,2024-10-22,8516.32,Furniture
2389,998,2024-06-05,7557.2,Grocery
2390,989,2024-09-01,6592.18,Clothing
2391,808,2023-08-07,4423.37,Clothing
2392,991,2024-11-02,8664.88,Grocery
2393,243,2023-03-17,9730.51,Clothing
2394,66,2024-02-23,9949.1,Books
2395,238,2024-06-26,6471.11,Electronics
2396,92,2023-04-21,9286.65,Furniture
2397,990,2023-09-05,7955.34,Furniture
2398,534,2024-12-04,8704.69,Electronics
2399,809,2023-10-04,161.86,Furniture
2400,644,2023-03-14,1615.23,Books
2401,775,2024-03-30,5998.91,Books
2402,148,2023-11-10,6782.77,Books
2403,753,2023-01-05,852.34,Books
2404,737,2023-12-08,5519.27,Electronics
2405,478,2023-06-09,9729.69,Books
2406,294,2024-06-17,2357.66,Books
2407,525,2024-10-12,459.94,Electronics
2408,331,2023-02-21,7215.53,Books
2409,727,2024-02-14,9614.71,Furniture
2410,44,2023-02-02,3411.13,Clothing
2411,308,2023-04-14,827.71,Grocery
2412,591,2024-06-20,6634.92,Furniture
2413,663,2023-10-04,8052.23,Furniture
2414,935,2024-12-07,8481.93,Electronics
2415,749,2024-02-06,425.22,Clothing
2416,4,2024-03-13,3458.86,Books
2417,446,2024-01-10,2212.2,Electronics
2418,472,2023-02-08,5486.58,Books
2419,110,2023-02-28,9794.29,Electronics
2420,46,2023-01-16,6300.95,Books
2421,592,2023-05-08,577.11,Grocery
2422,615,2023-11-27,6491.97,Books
2423,810,2024-08-17,8470.18,Electronics
2424,92,2023-08-15,6628.84,Grocery
2425,294,2023-03-21,3554.96,Electronics
2426,2,2024-08-18,8434.66,Grocery
2427,36,2023-02-25,8665.83,Electronics
2428,189,2024-07-17,1563.63,Books
2429,266,2024-01-18,9955.93,Electronics
2430,213,2023-02-20,8755.29,Grocery
2431,8,2023-02-26,9121.33,Furniture
2432,367,2023-06-10,9508.0,Grocery
2433,547,2024-03-08,4087.52,Furniture
2434,18,2023-03-25,802.43,Clothing
2435,47,2023-06-14,6493.83,Clothing
2436,864,2023-02-17,6354.53,Grocery
2437,177,2024-09-14,8147.93,Electronics
2438,112,2023-01-29,3067.56,Grocery
2439,639,2024-04-20,3849.67,Clothing
2440,570,2024-10-29,5535.58,Furniture
2441,949,2024-11-29,8361.81,Electronics
2442,8,2024-07-01,3872.34,Furniture
2443,15,2023-08-18,5118.71,Grocery
2444,885,2023-02-26,6588.93,Grocery
2445,580,2023-03-31,6380.37,Books
2446,535,2024-10-15,4449.84,Furniture
2447,457,2023-07-22,5391.98,Clothing
2448,374,2024-08-22,9721.06,Grocery
2449,447,2024-09-12,7504.72,Books
2450,498,2023-01-16,6233.32,Furniture
2451,308,2024-08-03,2556.79,Grocery
2452,594,2023-08-21,2188.52,Grocery
2453,811,2024-11-09,3264.36,Grocery
2454,834,2023-10-05,3669.2,Clothing
2455,652,2024-09-15,100.5,Furniture
2456,920,2024-01-01,7223.27,Electronics
2457,264,2024-02-01,6349.15,Furniture
2458,315,2023-06-09,1788.37,Electronics
2459,546,2024-12-29,5747.32,Electronics
2460,224,2023-11-21,3965.2,Grocery
2461,287,2023-12-08,3062.81,Furniture
2462,583,2024-12-20,7390.47,Electronics
2463,793,2023-01-23,3860.65,Grocery
2464,607,2023-10-17,9195.21,Books
2465,635,2024-09-01,9711.97,Furniture
2466,667,2023-03-16,432.7,Electronics
2467,463,2023-03-09,1968.45,Electronics
2468,596,2024-11-25,7362.7,Books
2469,889,2023-07-22,9090.55,Furniture
2470,195,2023-05-08,606.96,Electronics
2471,649,2023-04-08,521.59,Furniture
2472,321,2023-03-24,5167.67,Clothing
2473,985,2024-10-15,1607.01,Furniture
2474,26,2024-07-21,1479.61,Electronics
2475,530,2024-10-16,3830.46,Furniture
2476,867,2024-11-19,6780.46,Furniture
2477,742,2024-03-19,4380.88,Furniture
2478,355,2024-12-19,8796.0,Grocery
2479,248,2023-11-09,2549.34,Books
2480,809,2023-01-01,4074.2,Furniture
2481,339,2024-02-27,5933.86,Furniture
2482,69,2023-09-07,2467.34,Furniture
2483,832,2024-08-07,8037.15,Furniture
2484,205,2023-10-15,7229.9,Electronics
2485,476,2024-01-08,6968.52,Grocery
2486,241,2023-12-05,3794.43,Clothing
2487,870,2024-01-02,4544.67,Furniture
2488,993,2024-08-11,6919.9,Furniture
2489,622,2024-01-06,8606.18,Books
2490,957,2024-06-16,9704.3,Clothing
2491,278,2023-07-19,4722.52,Clothing
2492,733,2023-03-04,2364.72,Furniture
2493,204,2024-02-04,5286.36,Furniture
2494,683,2023-08-28,8049.27,Books
2495,667,2024-03-23,2342.16,Electronics
2496,102,2024-04-07,5933.23,Electronics
